"Coefficient","CpG"
0,"cg07493901"
0,"cg07497563"
0,"cg07497620"
0,"cg07499079"
0,"cg07500539"
0,"cg07500659"
0,"cg07502526"
0,"cg07504616"
0,"cg07510989"
0,"cg07511181"
0,"cg07511706"
0,"cg07512021"
0,"cg07514221"
0,"cg07515696"
0,"cg07516103"
0,"cg07517669"
0,"cg07518195"
0,"cg07519168"
0,"cg07520269"
0,"cg07521727"
0,"cg07525158"
0,"cg07530293"
0,"cg07536573"
0,"cg07536661"
0,"cg07536858"
0,"cg07537558"
0,"cg07539395"
0,"cg07540568"
0,"cg07544506"
0,"cg07547913"
0,"cg07549765"
0,"cg07550523"
0,"cg07555368"
0,"cg07558872"
0,"cg07560681"
0,"cg07564343"
0,"cg07566172"
0,"cg07571117"
0,"cg07572554"
0,"cg07572694"
0,"cg07575978"
0,"cg07576552"
0,"cg07576603"
0,"cg07576998"
0,"cg07582800"
0,"cg07583211"
0,"cg07584102"
0,"cg07584109"
0,"cg07584771"
0,"cg07584850"
0,"cg07587072"
0,"cg07588003"
0,"cg07588430"
0,"cg07588584"
0,"cg07588875"
0,"cg07590516"
0,"cg07592240"
0,"cg07597118"
0,"cg07598624"
0,"cg07600198"
0,"cg07600647"
0,"cg07601141"
0,"cg07601212"
0,"cg07605328"
0,"cg07607355"
0,"cg07607904"
0,"cg07608009"
0,"cg07608115"
0,"cg07609421"
0,"cg07610938"
0,"cg07611015"
0,"cg07617635"
0,"cg07619251"
0,"cg07619656"
0,"cg07624582"
0,"cg07625659"
0,"cg07629125"
0,"cg07630144"
0,"cg07630183"
0,"cg07635141"
0,"cg07636454"
0,"cg07636504"
0,"cg07638422"
0,"cg07639265"
0,"cg07643478"
0,"cg07645013"
0,"cg07645084"
0,"cg07645878"
0,"cg07647507"
0,"cg07648871"
0,"cg07652573"
0,"cg07653944"
0,"cg07654755"
0,"cg07657482"
0,"cg07657515"
0,"cg07658244"
0,"cg07658653"
0,"cg07661299"
0,"cg07661910"
0,"cg07662116"
0,"cg07664972.1"
0,"cg07666807"
0,"cg07667286"
0,"cg07669456"
0,"cg07670524"
0,"cg07672217"
0,"cg07675629"
0,"cg07676309"
0,"cg07679131"
0,"cg07679454"
0,"cg07680280"
0,"cg07680348"
0,"cg07682972"
0,"cg07684203"
0,"cg07685795"
0,"cg07687140"
0,"cg07687349"
0,"cg07687359"
0,"cg07690506"
0,"cg07691419"
0,"cg07693037"
0,"cg07693105"
0,"cg07697001"
0,"cg07698729"
0,"cg07703497"
0,"cg07703677"
0,"cg07704742"
0,"cg07705119"
0,"cg07705206"
0,"cg07706844"
0,"cg07707172"
0,"cg07707239"
0,"cg07708180"
0,"cg07708989"
0,"cg07711068"
0,"cg07714477"
0,"cg07714959"
0,"cg07716390"
0,"cg07717026"
0,"cg07718342"
0,"cg07720974"
0,"cg07724254"
0,"cg07724495"
0,"cg07724970"
0,"cg07726997"
0,"cg07727031"
0,"cg07727941"
0,"cg07730306"
0,"cg07731972"
0,"cg07733153"
0,"cg07734379"
0,"cg07736717"
0,"cg07737258"
0,"cg07741383"
0,"cg07741510"
0,"cg07744194"
0,"cg07749944"
0,"cg07751402"
0,"cg07751902"
0,"cg07761629"
0,"cg07763739"
0,"cg07763792"
0,"cg07766478"
0,"cg07766762"
0,"cg07767456"
0,"cg07768842"
0,"cg07771393"
0,"cg07772999"
0,"cg07774099"
0,"cg07774376"
0,"cg07775532"
0,"cg07777343"
0,"cg07779605"
0,"cg07782006"
0,"cg07782608"
0,"cg07784624"
0,"cg07784746"
0,"cg07785210"
0,"cg07785910"
0,"cg07786007"
0,"cg07786198"
0,"cg07786703"
0,"cg07787884"
0,"cg07788138"
0,"cg07788223"
0,"cg07788784"
0,"cg07789509"
0,"cg07792031"
0,"cg07792339"
0,"cg07793075"
0,"cg07793203"
0,"cg07793308"
0,"cg07795407"
0,"cg07797757"
0,"cg07800749"
0,"cg07803121"
0,"cg07803316"
0,"cg07805952"
0,"cg07806359"
0,"cg07806898"
0,"cg07810111"
0,"cg07811208"
0,"cg07815787"
0,"cg07816130"
0,"cg07817024"
0,"cg07823695"
0,"cg07824232"
0,"cg07826326"
0,"cg07827566"
0,"cg07830314"
0,"cg07832424"
0,"cg07835535"
0,"cg07836836"
0,"cg07837584"
0,"cg07838086"
0,"cg07841112"
0,"cg07843568"
0,"cg07844624"
0,"cg07846083"
0,"cg07847209"
0,"cg07848252"
0,"cg07849666"
0,"cg07851137"
0,"cg07852201"
0,"cg07856952"
0,"cg07859114"
0,"cg07859379"
0,"cg07861304"
0,"cg07866089"
0,"cg07866391"
0,"cg07866419"
0,"cg07866455"
0,"cg07867189"
0,"cg07868578"
0,"cg07870985"
0,"cg07873121"
0,"cg07875786"
0,"cg07878252"
0,"cg07878960"
0,"cg07881279"
0,"cg07881776"
0,"cg07882711"
0,"cg07884771"
0,"cg07887054"
0,"cg07887749"
0,"cg07887935"
0,"cg07889054"
0,"cg07890074"
0,"cg07890174"
0,"cg07891322"
0,"cg07892422"
0,"cg07893751"
0,"cg07895812"
0,"cg07896618"
0,"cg07898297"
0,"cg07899808"
0,"cg07900685"
0,"cg07903650"
0,"cg07905408"
0,"cg07905480"
0,"cg07905650"
0,"cg07906416"
0,"cg07919443"
0,"cg07921922"
0,"cg07922361"
0,"cg07922477"
0,"cg07928038"
0,"cg07928068"
0,"cg07933199"
0,"cg07933800"
0,"cg07938834"
0,"cg07940754"
0,"cg07948593"
0,"cg07953353"
0,"cg07955696"
0,"cg07955774"
0,"cg07956500"
0,"cg07957035"
0,"cg07958326"
0,"cg07960709"
0,"cg07962869"
0,"cg07963266"
0,"cg07963404"
0,"cg07964178"
0,"cg07965068"
0,"cg07966323"
0,"cg07968305"
0,"cg07969888"
0,"cg07973495"
0,"cg07975023"
0,"cg07975773"
0,"cg07976788"
0,"cg07980145"
0,"cg07981920"
0,"cg07982601"
0,"cg07983682"
0,"cg07986857"
0,"cg07991288"
0.239308818486313,"cg07991667"
0,"cg07991826"
0,"cg07992814"
0,"cg07992909"
0,"cg07998356"
0,"cg08000020"
0,"cg08000413"
0,"cg08001104"
0,"cg08001107"
0,"cg08004365"
0,"cg08004469"
0,"cg08005019"
0,"cg08005992"
0,"cg08007141"
0,"cg08007722"
0,"cg08008510"
0,"cg08008930"
0,"cg08013146"
0,"cg08013479"
0,"cg08014701"
0,"cg08014885"
0,"cg08019519"
0,"cg08019530"
0,"cg08021572"
0,"cg08022027"
0,"cg08022249"
0,"cg08026135"
0,"cg08026739"
0,"cg08029175"
0,"cg08030302"
0,"cg08031258"
0,"cg08031330"
0,"cg08033878"
0,"cg08034977"
0,"cg08036273"
0,"cg08040307"
0,"cg08042501"
0,"cg08044276"
0,"cg08044881"
0,"cg08046827"
0,"cg08047455"
0,"cg08049042"
0,"cg08049977"
0,"cg08056240"
0,"cg08058169"
0,"cg08058566"
0,"cg08060524"
0,"cg08060651"
0,"cg08063724"
0,"cg08064482"
0,"cg08065918"
0,"cg08069628"
0,"cg08070771"
0,"cg08070801"
0,"cg08071891"
0,"cg08071998"
0,"cg08072036"
0,"cg08073580"
0,"cg08074329"
0,"cg08079261"
0,"cg08086221"
0,"cg08088969"
0,"cg08089064"
0,"cg08092317"
0,"cg08092444"
0,"cg08097199"
0,"cg08097350"
0,"cg08104970"
0,"cg08105306"
0,"cg08107449"
0,"cg08112186"
0,"cg08120696"
0,"cg08121938"
0,"cg08122757"
0,"cg08122881"
0,"cg08123193"
0,"cg08123457"
0,"cg08124155"
0,"cg08124835"
0,"cg08125125"
0,"cg08126247"
0,"cg08129342"
0,"cg08129763"
0,"cg08130687"
0,"cg08134077"
0,"cg08136508"
0,"cg08141167"
0,"cg08141699"
0,"cg08143349"
0,"cg08146609"
0,"cg08146829"
0,"cg08147889"
0,"cg08148707"
0,"cg08152447"
0,"cg08153245"
0,"cg08153819"
0,"cg08153906"
0,"cg08154652"
0,"cg08154911"
0,"cg08155975"
0,"cg08156863"
0,"cg08157379"
0,"cg08158748"
0,"cg08159003"
0,"cg08159005"
0,"cg08160490"
0.123271583212329,"cg08161081"
0,"cg08162897"
0,"cg08164193"
0,"cg08165785"
0,"cg08166509"
0,"cg08167463"
0,"cg08167912"
0.192686820030755,"cg08168552"
0,"cg08170671"
0,"cg08171000"
0,"cg08172555"
0,"cg08174373"
0,"cg08174781"
0,"cg08178841"
0,"cg08179056"
0,"cg08179663"
0,"cg08180952"
0,"cg08181354"
0,"cg08187246"
0,"cg08187930"
0,"cg08188894"
0,"cg08189414"
0,"cg08192897"
0,"cg08194812"
0,"cg08195405"
0,"cg08195802"
0,"cg08198774"
0,"cg08200817"
0,"cg08201223"
0,"cg08203681"
0,"cg08204247"
0,"cg08206124"
0,"cg08208061"
0,"cg08209397"
0,"cg08209532"
0,"cg08212236"
0,"cg08212358"
0.0179162609752693,"cg08212459"
0,"cg08214323"
0,"cg08215774"
0,"cg08215831"
0,"cg08215925"
0,"cg08216101"
0,"cg08221382"
0,"cg08223232"
0,"cg08224200"
0,"cg08225062"
0,"cg08228149"
0,"cg08228781"
0,"cg08229223"
0,"cg08229531"
0,"cg08229569"
0,"cg08229983"
0,"cg08230071"
0,"cg08232037"
0,"cg08242207"
0,"cg08243549"
0,"cg08244911"
0,"cg08247363"
0,"cg08249359"
0,"cg08249407"
0,"cg08253452"
0,"cg08253970"
0,"cg08255577"
0,"cg08255799"
0,"cg08256909"
0,"cg08257516"
0,"cg08261402"
0,"cg08268145"
0,"cg08269102"
0,"cg08270200"
0,"cg08271353"
0,"cg08273014"
0,"cg08273474"
0,"cg08273752"
0,"cg08275016"
0,"cg08275784"
0,"cg08276846"
0,"cg08280082"
0,"cg08284222"
0,"cg08285141"
0,"cg08285151"
0,"cg08286633"
0,"cg08291302"
0,"cg08291587"
0,"cg08293152"
0,"cg08294269"
0,"cg08294816"
0,"cg08299862"
0,"cg08302835"
0,"cg08303653"
0,"cg08305188"
0,"cg08305457"
0,"cg08305550"
0,"cg08308796"
0,"cg08309206"
0,"cg08309749"
0,"cg08311684"
0,"cg08312380"
0,"cg08317466"
0,"cg08317941"
0,"cg08318491"
0,"cg08320045"
0,"cg08321639"
0,"cg08321983"
0,"cg08322205"
0,"cg08327269"
0,"cg08327352"
0,"cg08328297"
0,"cg08330824"
0,"cg08332866"
0,"cg08333447"
0,"cg08334962"
0,"cg08339603"
0,"cg08340292"
0,"cg08341143"
0,"cg08342108"
0,"cg08347067"
0,"cg08347183"
0,"cg08347768"
0,"cg08350288"
0,"cg08350912"
0,"cg08352048"
0,"cg08352408"
0,"cg08354308"
0,"cg08355099"
0,"cg08357743"
0,"cg08358680"
0,"cg08362119"
0,"cg08368885"
0,"cg08368952"
0,"cg08370485"
0,"cg08370996"
0,"cg08372486"
0,"cg08372705"
0,"cg08373049"
0,"cg08373745"
0,"cg08374054"
0,"cg08375909"
0,"cg08379960"
0,"cg08380206"
0,"cg08382491"
0,"cg08386299"
0,"cg08388688"
0,"cg08388980"
0,"cg08389403"
0,"cg08390012"
0,"cg08390738"
0,"cg08391895"
0,"cg08393158"
0,"cg08395267"
0,"cg08399485"
0,"cg08401413"
0,"cg08401998"
0,"cg08402939"
0,"cg08404227"
0,"cg08406045"
0,"cg08406509"
0,"cg08406999"
0,"cg08409258"
0,"cg08413458"
0,"cg08414235"
0,"cg08414807"
0,"cg08415410"
0,"cg08420071"
0,"cg08423489"
0,"cg08424029"
0,"cg08424346"
0,"cg08426099"
0,"cg08427503"
0,"cg08430237"
0,"cg08434513"
0,"cg08435008"
0,"cg08435157"
0,"cg08436831"
0,"cg08438070"
0,"cg08438560"
0,"cg08439798"
0,"cg08445658"
0,"cg08445744"
0,"cg08446005"
0,"cg08448599"
0,"cg08449899"
0,"cg08450113"
0,"cg08454381"
0,"cg08458004"
0,"cg08459815"
0,"cg08459961"
0,"cg08464601"
0,"cg08464821"
0,"cg08467352"
0,"cg08468878"
0,"cg08472382"
0,"cg08474766"
0,"cg08476599"
0,"cg08477399"
0,"cg08477918"
0,"cg08478189"
0,"cg08479590"
0,"cg08479954"
0,"cg08480303"
0,"cg08481155"
0,"cg08481613"
0,"cg08486684"
0,"cg08488161"
0,"cg08489723"
0,"cg08489771"
0,"cg08491919"
0,"cg08493391"
0,"cg08493441"
0,"cg08495446"
0,"cg08495577"
0,"cg08496735"
0,"cg08498064"
0,"cg08498445"
0,"cg08500171"
0,"cg08508499"
0,"cg08508546"
0,"cg08509859"
0,"cg08510667"
0,"cg08512223"
0,"cg08512490"
0,"cg08514591"
0,"cg08515252"
0,"cg08515724"
0,"cg08516652"
0,"cg08517780"
0,"cg08520742"
0,"cg08521601"
0,"cg08525503"
0,"cg08527720"
0,"cg08533408"
0,"cg08535054"
0,"cg08535442"
0,"cg08538032"
0,"cg08538268"
0,"cg08539456"
0,"cg08539704"
0,"cg08540100"
0,"cg08541523"
0,"cg08541612"
0,"cg08541883"
0,"cg08542913"
0,"cg08544788"
0,"cg08545950"
0,"cg08545989"
0,"cg08546544"
0,"cg08546721"
0,"cg08549719"
0,"cg08550913"
0,"cg08553905"
0,"cg08557359"
0,"cg08561252"
0,"cg08564522"
0,"cg08565106"
0,"cg08566450"
0,"cg08569883"
0,"cg08571140"
0,"cg08573313"
0,"cg08573345"
0,"cg08573776"
0,"cg08574252"
0,"cg08575708"
0,"cg08577956"
0,"cg08580535"
0.106311633470533,"cg08582529"
0,"cg08582624"
0,"cg08583673"
0,"cg08587172"
0,"cg08587692"
0,"cg08588194"
0,"cg08589688"
0,"cg08592280"
0,"cg08592844"
0,"cg08593249"
0,"cg08598431"
0,"cg08598988"
0,"cg08605439"
0,"cg08606767"
0,"cg08608204"
0,"cg08608749"
0,"cg08609368"
0,"cg08610539"
0,"cg08611491"
0,"cg08611749"
0,"cg08611767"
0,"cg08611782"
0,"cg08611794"
0,"cg08613138"
0,"cg08616139"
0,"cg08617442"
0,"cg08620301"
0,"cg08620960"
0,"cg08621199"
0,"cg08621485"
0,"cg08627730"
0,"cg08628938"
0,"cg08629602"
0,"cg08634652"
0,"cg08634813"
0,"cg08635620"
0,"cg08638594"
0,"cg08639141"
0,"cg08640766"
0,"cg08642994"
0,"cg08644197"
0,"cg08644610"
0,"cg08645527"
0,"cg08647096"
0,"cg08649564"
0,"cg08651129"
0,"cg08656392"
0,"cg08656426"
0,"cg08656982"
0,"cg08657729"
0,"cg08659076"
0,"cg08659673"
0,"cg08660235"
0,"cg08661762"
0,"cg08662919"
0,"cg08664578"
0,"cg08665538"
0,"cg08665685"
0,"cg08665877"
0,"cg08666298"
0,"cg08667379"
0,"cg08668121"
0,"cg08669389"
0,"cg08670658"
0,"cg08675446"
0,"cg08676142"
0,"cg08676154"
0,"cg08676748"
0,"cg08678661"
0,"cg08681110"
0,"cg08681375"
0,"cg08681849"
0,"cg08682143"
0,"cg08682916"
0,"cg08682946"
0,"cg08683739"
0,"cg08684550"
0,"cg08684707"
0,"cg08687284"
0,"cg08687401"
0,"cg08688229"
0,"cg08691554"
0,"cg08693303"
0,"cg08694560"
0,"cg08695077"
0,"cg08695452"
0,"cg08696330"
0,"cg08698311"
0,"cg08698979"
0,"cg08700089"
0,"cg08700093"
0,"cg08700971"
0,"cg08701899"
0,"cg08703210"
0,"cg08705347"
0,"cg08706469"
0,"cg08707435"
0,"cg08711021"
0,"cg08711810"
0,"cg08712796"
0,"cg08714699"
0,"cg08715005"
0,"cg08715122"
0,"cg08716112"
0,"cg08716535"
0,"cg08720341"
0,"cg08722395"
0,"cg08722723"
0,"cg08725967"
0,"cg08728262"
0,"cg08729294"
0,"cg08731014"
0,"cg08731364"
0,"cg08731429"
0,"cg08733315"
0,"cg08737024"
0,"cg08737755"
0,"cg08741098"
0,"cg08742271"
0,"cg08742313"
0,"cg08743477"
0,"cg08747414"
0,"cg08748925"
0,"cg08749684"
0,"cg08750576"
0,"cg08751236"
0,"cg08752411"
0,"cg08752464"
0,"cg08757011"
0,"cg08758366"
0,"cg08759703"
0.124532925848808,"cg08759838"
0,"cg08760632"
0,"cg08764009"
0,"cg08766215"
0,"cg08766364"
0,"cg08768357"
0,"cg08768944"
0,"cg08769194"
0,"cg08770738"
0,"cg08774648"
0,"cg08777014"
0,"cg08777872"
0,"cg08778230"
0,"cg08778443"
0,"cg08778701"
0,"cg08780173"
0,"cg08781228"
0,"cg08781477"
0,"cg08783087"
0,"cg08783750"
0,"cg08787394"
0,"cg08797698"
0,"cg08799387"
0,"cg08799473"
0,"cg08799601"
0,"cg08802662"
0,"cg08803913"
0,"cg08804290"
0,"cg08805206"
0,"cg08806153"
0,"cg08808408"
0,"cg08809534"
0,"cg08811838"
0,"cg08812811"
0,"cg08815464"
0,"cg08816243"
0,"cg08819006"
0,"cg08819465"
0,"cg08819519"
0,"cg08825623"
0,"cg08828602"
0,"cg08830547"
0,"cg08831341"
0,"cg08835797"
0,"cg08836210"
0,"cg08836912"
0,"cg08837198"
0,"cg08837890"
0,"cg08838510"
0.250910427620389,"cg08844333"
0,"cg08844413"
0,"cg08846022"
0,"cg08846318"
0,"cg08846327"
0,"cg08848602"
0,"cg08849105"
0,"cg08852769"
0,"cg08855194"
0,"cg08855449"
0,"cg08856933"
0,"cg08858156"
0,"cg08859626"
0,"cg08862467"
0,"cg08864609"
0,"cg08864793"
0,"cg08866491"
0,"cg08866841"
0,"cg08869534"
0,"cg08871254"
0,"cg08874396"
0,"cg08874627"
0,"cg08875759"
0,"cg08880309"
0,"cg08880986"
0,"cg08881069"
0,"cg08882278"
0,"cg08882290"
0,"cg08884408"
0,"cg08885324"
0,"cg08887457"
0,"cg08888591"
0,"cg08889005"
0,"cg08894682"
0,"cg08895497"
0,"cg08896202"
0,"cg08898402"
0,"cg08899075"
-0.0804841171336105,"cg08899884"
0,"cg08900043.1"
0,"cg08900043.2"
0,"cg08900073"
0,"cg08901754"
0,"cg08902250"
0,"cg08903766"
0,"cg08909367"
0,"cg08909763"
0,"cg08910714"
0,"cg08911427"
0,"cg08915481"
0,"cg08916715"
0,"cg08917841"
0,"cg08918617"
0,"cg08920157"
0,"cg08921975"
0,"cg08922059"
0,"cg08924167"
0,"cg08924415"
0,"cg08926137"
0,"cg08927001"
0,"cg08928882"
0,"cg08931702"
0,"cg08933907"
0,"cg08933909"
0,"cg08934402"
0,"cg08934442"
0,"cg08935648"
0,"cg08938156"
0,"cg08946665"
0,"cg08948649"
0,"cg08949650"
0,"cg08955338"
0,"cg08956303"
0,"cg08957853"
0,"cg08957869"
0,"cg08958348"
0,"cg08959108"
0,"cg08961664"
0,"cg08962452"
0,"cg08965464"
0,"cg08969321"
0,"cg08971090"
0,"cg08974440"
0,"cg08975006"
0,"cg08977423"
0,"cg08979093"
0,"cg08979438"
0,"cg08981150"
0,"cg08981285"
0,"cg08982699"
0,"cg08985228"
0,"cg08986684"
0,"cg08987848"
0,"cg08988190"
0,"cg08990681"
0,"cg08991369"
0,"cg08992759"
0,"cg08996087"
0,"cg08996549"
0,"cg08997359"
0,"cg08999587"
0,"cg09005051"
0,"cg09005889"
0,"cg09008500"
0,"cg09009057"
0,"cg09009302"
0,"cg09009312"
0,"cg09009538"
0,"cg09010998"
0,"cg09011860"
0,"cg09013001"
0,"cg09014464"
0,"cg09017211"
0,"cg09017667"
0,"cg09018975"
0,"cg09019215"
0,"cg09019552"
0,"cg09019938.1"
0,"cg09019938.2"
0,"cg09023213"
0,"cg09023627"
0,"cg09023775"
0,"cg09025625"
0,"cg09026530"
0,"cg09030000"
0,"cg09031270"
0,"cg09032775"
0,"cg09035699"
0,"cg09038439"
0,"cg09041336"
0,"cg09045312"
0,"cg09047902"
0,"cg09049858"
0,"cg09051526"
0,"cg09052652"
0,"cg09053870"
0,"cg09055735"
0,"cg09057193"
0,"cg09057440"
0,"cg09058643"
0,"cg09060651"
0,"cg09061197"
0,"cg09062456"
0,"cg09063337"
0,"cg09065756"
0,"cg09067962"
-0.0707992920456819,"cg09067976"
0,"cg09068198"
0,"cg09069545"
0,"cg09070708"
0,"cg09071556"
0,"cg09072115"
0,"cg09072617"
0,"cg09074860"
0,"cg09075088"
0,"cg09080324"
0,"cg09083157"
0,"cg09083630"
0,"cg09084199"
0,"cg09084493"
0,"cg09084634"
0,"cg09085992"
0,"cg09090112"
0,"cg09090384"
0,"cg09093115"
0,"cg09096374"
0,"cg09096986"
0,"cg09097640"
0,"cg09101317"
0,"cg09102690"
0,"cg09103418"
0,"cg09103452"
0,"cg09105275"
0,"cg09108203"
0,"cg09108310"
0,"cg09109298"
0,"cg09109440"
0,"cg09111246"
0,"cg09113585"
0,"cg09114321"
0,"cg09117030"
0,"cg09117488"
0,"cg09117664"
0,"cg09122150"
0.167796520845668,"cg09122966"
0,"cg09126410"
0,"cg09127786"
0,"cg09128822"
0,"cg09129151"
0,"cg09129254"
0,"cg09130815"
0,"cg09132314"
0,"cg09135713"
0,"cg09136679"
0,"cg09137307"
0,"cg09137804"
0,"cg09143669"
0,"cg09144092"
0,"cg09148605"
0,"cg09151093"
0,"cg09151897"
0,"cg09152553"
0,"cg09152943"
0,"cg09155589"
0,"cg09159668"
0,"cg09161679"
0,"cg09161688"
0,"cg09161730"
0,"cg09161926"
0,"cg09162137"
0,"cg09162738"
0,"cg09164432"
0,"cg09166611"
0,"cg09168614"
0,"cg09169719"
0,"cg09175318"
0,"cg09179030"
0,"cg09185718"
0,"cg09185777"
0,"cg09186649"
0,"cg09189224"
0,"cg09189256"
0,"cg09190887"
0,"cg09191938"
0,"cg09200783"
0,"cg09200936"
0,"cg09201044"
0,"cg09204130"
0,"cg09205258"
0,"cg09206182"
0,"cg09207276"
0,"cg09207400"
0,"cg09207493"
0,"cg09207552"
0,"cg09207838"
0,"cg09209584"
0,"cg09211712"
0,"cg09214592"
0,"cg09216777"
0,"cg09217748"
0,"cg09219491"
0,"cg09220022"
0,"cg09220209"
0,"cg09227056"
0,"cg09227150"
0,"cg09227751"
0,"cg09228151"
0,"cg09228482"
0,"cg09229936"
0,"cg09231361"
0,"cg09233844"
0,"cg09237107"
0,"cg09243301"
0,"cg09244212"
0,"cg09246691"
0,"cg09252418"
0,"cg09252678"
0,"cg09254098"
0,"cg09254127"
0,"cg09254458"
0,"cg09258317"
0,"cg09258636"
0,"cg09260015"
0,"cg09260635"
0,"cg09262995"
0,"cg09263213"
0,"cg09264973"
0,"cg09265662"
0,"cg09266044"
0,"cg09266650"
0,"cg09267036"
0,"cg09267291"
0,"cg09267964"
0,"cg09272819"
0,"cg09272997"
0,"cg09275392"
0,"cg09278326"
0,"cg09280663"
0,"cg09286000"
0,"cg09286194"
0,"cg09287555"
0,"cg09289224"
0,"cg09291757"
0,"cg09294291"
0,"cg09294904"
0,"cg09295275"
0,"cg09298759"
0,"cg09300249"
0,"cg09302482"
0,"cg09307266"
0,"cg09311009"
0,"cg09311277"
0,"cg09312038"
0,"cg09312886"
0,"cg09313308"
0,"cg09313626"
0,"cg09313780"
0,"cg09316860"
0,"cg09316942"
0,"cg09317554"
0,"cg09322656"
0,"cg09328439"
0,"cg09329884"
0,"cg09333440"
0,"cg09333509"
0,"cg09333534"
0,"cg09335098"
0,"cg09336062"
0,"cg09336476"
0,"cg09337540"
0,"cg09341324"
0,"cg09343813"
0,"cg09343898"
0,"cg09344934"
0,"cg09347295"
0,"cg09347937"
0,"cg09351171"
0,"cg09351648"
0,"cg09357380"
0,"cg09357573"
0,"cg09358495"
0,"cg09358513"
0,"cg09359879"
0,"cg09362148"
0,"cg09362546"
0,"cg09363187"
0,"cg09364986"
0,"cg09366960"
0,"cg09367901"
0,"cg09368251"
0,"cg09370029"
0,"cg09370801"
0,"cg09374953"
0,"cg09375284"
0,"cg09379398"
0,"cg09382811"
0,"cg09383518"
0,"cg09384627"
0,"cg09387107"
0,"cg09387286"
0,"cg09387535"
0,"cg09391140"
0,"cg09393675"
0,"cg09393850"
0,"cg09396124"
0,"cg09397298"
0,"cg09399982"
0,"cg09401976"
0,"cg09402408"
0,"cg09402653"
0,"cg09403176"
0,"cg09405070"
0,"cg09405431"
0,"cg09405704"
0,"cg09407361"
0,"cg09407561"
0,"cg09408655"
0,"cg09408970"
0,"cg09409453"
0,"cg09411788"
0,"cg09412027"
0,"cg09413334"
0,"cg09414413"
0,"cg09414503"
0,"cg09415540"
0,"cg09415745"
0,"cg09417788"
0,"cg09421833"
0,"cg09421978"
0,"cg09421985"
0,"cg09423262"
0,"cg09424904"
0,"cg09426590"
0,"cg09427430"
0,"cg09428433"
0,"cg09428649"
0,"cg09432451"
0,"cg09434016"
0,"cg09434366"
0,"cg09436767"
0,"cg09438419"
0,"cg09438955"
0,"cg09439840"
0,"cg09440407"
0,"cg09440862"
0,"cg09441448"
0.0178282676329952,"cg09443670"
0,"cg09443851"
0,"cg09446858"
0,"cg09451923"
0,"cg09452662"
0,"cg09453226"
0,"cg09455096"
0,"cg09459140"
0,"cg09460615"
0,"cg09461098"
0,"cg09461213"
0,"cg09462569"
0,"cg09462662"
0,"cg09463627"
0,"cg09466887"
0,"cg09467862"
0,"cg09467987"
0,"cg09473797"
0,"cg09473919"
0,"cg09474015"
0,"cg09478345"
0,"cg09478405"
0,"cg09481972"
0,"cg09482204"
0,"cg09483526"
0,"cg09484587"
0,"cg09486418"
0,"cg09489089"
0,"cg09495173"
0,"cg09496347"
0,"cg09499172"
0.00605320433770144,"cg09504625"
0,"cg09505779"
0,"cg09509779"
0,"cg09509790"
0,"cg09509952"
0,"cg09518595"
0,"cg09520301"
0,"cg09520943"
0,"cg09521804"
0,"cg09530766"
0,"cg09531328"
0,"cg09532103"
0,"cg09535543"
0,"cg09535856"
0.315046011706663,"cg09536021"
0,"cg09536551"
0,"cg09537576"
0,"cg09537600"
0,"cg09539857"
0,"cg09539966"
0,"cg09540833"
0,"cg09541736"
0,"cg09545123"
0,"cg09545510"
0,"cg09549073"
0,"cg09549756"
0,"cg09552879"
0,"cg09554213"
0,"cg09555320"
-0.00762901373072618,"cg09556622"
0,"cg09556778"
0,"cg09557545"
0,"cg09559229"
0,"cg09560544"
0,"cg09563729"
0,"cg09566123"
0,"cg09566653"
0,"cg09567197"
0,"cg09567280"
0,"cg09568244"
0,"cg09568551"
0,"cg09568652"
0,"cg09570546"
0,"cg09570719"
0,"cg09571004"
0,"cg09571337"
0,"cg09571697"
0,"cg09572367"
0,"cg09572652"
0,"cg09572920"
0,"cg09573108"
0,"cg09574770"
0,"cg09576428"
0,"cg09576816"
0,"cg09578221"
0,"cg09578613"
0,"cg09579869"
0,"cg09580239"
0,"cg09580337"
0,"cg09580507"
0,"cg09585004"
0,"cg09586026"
0,"cg09588961"
0,"cg09589586"
0,"cg09591915"
0,"cg09595108"
0,"cg09595479"
0,"cg09596855"
0,"cg09597053"
0,"cg09598225"
0,"cg09599532"
0,"cg09599996"
0,"cg09601175"
0,"cg09601867"
0,"cg09606114"
0,"cg09606431"
0,"cg09606715"
0,"cg09607471"
0,"cg09609922"
0,"cg09610373"
0,"cg09610735"
0,"cg09611201"
0,"cg09614161"
0,"cg09617216"
0,"cg09618893"
0,"cg09620841"
0,"cg09622379"
0,"cg09623277"
0,"cg09624428"
0,"cg09624614"
0,"cg09625387"
0.0818073688177607,"cg09625554"
0,"cg09626366"
0,"cg09628017"
0,"cg09629523"
0,"cg09629954"
0,"cg09633555"
0,"cg09635425"
0,"cg09635905"
0,"cg09638448"
0,"cg09640890"
0,"cg09643550"
0,"cg09645742"
0,"cg09645993"
0,"cg09646359"
0,"cg09646675"
0,"cg09648917"
0,"cg09654498"
0,"cg09655511"
0,"cg09655528"
0,"cg09657259"
0,"cg09659969"
0,"cg09660031"
0,"cg09660748"
0,"cg09661809"
0,"cg09661817"
0,"cg09663651"
0,"cg09665999"
0,"cg09666235"
0,"cg09667213"
0,"cg09667381"
